gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
IFI44L	2.65352222764059	0.174	0.055	0.00411310375824576	1	46	218
LHFPL2	2.64838734797586	0.174	0.037	0.000338272031013238	1	46	218
ENSG00000247853	2.64627549739724	0.065	0.014	0.0323397910498863	1	46	218
CMPK2	2.64057531779737	0.109	0.032	0.020035221342573	1	46	218
TSPAN4	2.63709336997025	0.13	0.032	0.00432134110892392	1	46	218
SERPINE2	2.63665554549006	0.109	0.023	0.00596089857184625	1	46	218
SSX2IP	-2.63532239899672	0	0.05	0.121189676931753	1	46	218
EMC1	-2.63443752444889	0	0.05	0.121189676931753	1	46	218
MPDU1	-2.63305126793444	0	0.05	0.121189676931753	1	46	218
ACD	2.6275984314363	0.065	0.018	0.0674464707155657	1	46	218
CR2	2.62568784046504	0.13	0.032	0.00439905579748125	1	46	218
ZNF850	-2.62335738653382	0	0.055	0.104783325848178	1	46	218
ENSG00000289380	2.61711165238594	0.065	0.014	0.0323397910498863	1	46	218
MIGA2	2.61224200680775	0.065	0.018	0.0685989783290851	1	46	218
CEP128	-2.6081518095796	0.043	0.156	0.0360455944120896	1	46	218
TICRR	-2.60795242275609	0	0.064	0.0785306874974558	1	46	218
TCOF1	-2.60695682090546	0	0.05	0.121189676931753	1	46	218
IFIT3	2.60278008697925	0.152	0.023	0.000142648923209481	1	46	218
MAPK10	2.60055895899903	0.087	0.005	0.000220335317627228	1	46	218
TRAF3IP3	-2.59943830571346	0.065	0.22	0.0120096215100631	1	46	218
FAM114A1	-2.59785247903713	0	0.05	0.121189676931753	1	46	218
ATXN3	-2.59432331315285	0.022	0.197	0.00444092991252134	1	46	218
